Culture,Criticality,CriticalityModifier,InitialKnown,InterDependency,Dynamism,Size,Plan,TeamSize,$>cost,$<completion,$>idle
0.67919556278,1.03132012949,2.96762363918,0.482751532373,15.0143675599,16.4202620083,1.05306715244,3.23034274079,25.5537391539,299.521400698,0.857142857143,0.0
0.77029735039,0.856234119413,6.24891350913,0.545038579015,9.63127062144,4.80176060451,0.655524699351,1.1776934224,25.4048788848,431.037563153,0.916666666667,0.214285714286
0.468568304012,1.13002923719,8.09311141205,0.6104099007,20.8372181516,38.4934365572,1.75029493393,4.1174922786,28.1284287464,1225.29260447,1.0,0.375
0.116112075544,0.822192463006,6.65241461777,0.611583747754,6.44055538946,12.8012724119,2.22458342464,1.46933120757,27.3990787473,533.02223806,0.915,0.506738544474
0.407310299687,1.1200961244,4.965548569,0.584355037518,95.0315080649,44.1291369023,3.66672501604,3.08517818477,4.12720703232,790.055492507,0.679758308157,0.0131578947368
0.122830142632,0.903447851006,7.49906662825,0.506160046455,61.360182776,5.59932275712,3.09712204511,0.78899529198,3.33557816845,758.353375036,0.725971370143,0.0247252747253
0.727510943621,1.11445920143,8.69018699004,0.584774609106,22.8290490249,22.1635643099,0.591173803565,3.15936108373,37.5550749946,1054.24114927,0.9375,0.117647058824
0.830029431014,1.16762083844,2.77619773453,0.553884149897,50.2024106777,16.4223514867,2.76103405204,4.4278066434,20.2424620447,463.222247457,0.984375,0.37
0.81991409737,0.999491747038,5.01208789496,0.662828301544,80.4243984273,37.5827595003,0.238314274856,1.10613661431,6.77888303879,176.958416128,0.818181818182,0.0
0.625647169047,1.08417732228,6.73661645274,0.508976286389,51.6289089988,10.3373666421,3.20759072563,3.33361075135,19.2784863378,1253.00939843,0.969957081545,0.367832167832
0.252016923108,1.06222285777,2.38962569727,0.644076571075,28.3077236721,40.8519899735,0.0580122156028,0.0994881362176,34.697847051,216.786145788,0.666666666667,0.142857142857
0.166831905969,0.975520980702,2.36636695324,0.547070345578,44.4702939311,22.8108143037,1.98924935722,4.37741146369,26.7729768251,214.728460636,0.921568627451,0.0961538461538
0.312327817008,0.839292901455,5.07287424378,0.528017162692,40.8309414628,44.0464730829,3.33132442462,4.10605309355,43.7174780024,706.291331015,0.875,0.181355932203
0.821556785107,1.17231470717,7.88873795557,0.646646547348,51.0801754392,34.9000214475,3.2902130576,2.99812645459,26.5671641257,1740.63197927,0.734864300626,0.0194986072423
0.384008081011,1.14601506574,6.62774170722,0.430567356514,50.6241304743,23.1572358357,1.24396726142,0.252960843703,38.7539224787,1053.61909496,0.883720930233,0.173913043478
