Culture,Criticality,CriticalityModifier,InitialKnown,InterDependency,Dynamism,Size,Plan,TeamSize,$>cost,$<completion,$>idle
0.15390563815,0.951446280038,9.8178475985,0.4630891501,10.5631721687,18.5915247109,0.361969400236,0.564748384798,13.6636962859,372.357157537,0.888888888889,0.111111111111
0.321880552256,1.13763790338,5.378123895,0.541195587888,15.4325147896,26.0388489397,0.964078912497,4.59558484942,41.6572426457,493.762512421,0.538461538462,0.222222222222
0.706077643511,1.00960465902,7.82201280947,0.636359024741,86.8634333059,20.2027039137,2.53517324162,0.792593232834,35.0287504474,966.579766392,0.954838709677,0.308411214953
0.866340901533,0.922380462096,4.23418424111,0.447823258183,46.4099839428,31.8252923075,1.4492120501,0.330105790157,26.5217950355,430.841571173,0.756097560976,0.225
0.74892703724,1.15104544489,2.04579723369,0.538277104345,57.4044562148,2.20505263226,2.97687772083,0.332552087791,20.0371572655,312.118830349,0.931818181818,0.23125
0.295134096173,0.841338970049,5.55617794644,0.505190402306,12.8488899048,7.61924816882,3.39968293684,3.4614793639,11.1549180875,653.126055324,0.754022988506,0.0208955223881
0.660999453059,0.930212844924,9.50463693928,0.495934155837,27.7198346882,39.6185572442,0.7345243486,0.157461109007,38.5621687714,740.793962007,1.0,0.461538461538
0.815163106962,0.99123768338,6.62012424763,0.465347313511,63.0642875282,1.72936964313,3.8145000588,4.47396048976,9.01120449662,944.35910835,0.965217391304,0.408
0.7212044767,0.887606061145,9.88853840212,0.658720952599,91.7413706313,49.838541992,1.36376021937,3.00648086083,21.7594983835,769.270839101,0.709677419355,0.185185185185
0.469330490746,1.13261131743,5.35532304573,0.55927415952,90.3977479291,49.4541851548,3.94468472157,3.49853065067,31.0505070112,1279.57255576,0.967581047382,0.328719723183
0.334700117199,1.10444314422,9.61799752387,0.54880497298,15.9162941474,32.5805796703,1.42831852395,4.18833851365,39.8255041457,1572.71299607,1.0,0.244444444444
0.13275364794,1.04706434445,9.96594156625,0.54254733639,39.3889254094,26.3895577907,1.19801706605,4.37680939178,36.9073493323,1103.40637336,0.849056603774,0.0425531914894
0.166359816891,0.919010198563,7.80555755172,0.647844060502,28.8739940557,47.6546351029,0.362632566172,3.17954196845,6.37781086965,434.318584139,0.727272727273,0.384615384615
0.738907638349,1.06477372259,6.76223944879,0.614578774672,88.1202439267,47.1499386365,0.554332220951,2.41043905781,25.1164792525,545.485784611,0.875,0.0
0.26384976783,0.916736973832,8.21805871472,0.697637481538,50.7553971655,45.1787670462,0.752358680761,3.64781369539,32.1242995227,407.162302786,0.857142857143,0.0
0.347823451752,1.11907123067,5.51965962126,0.483462515989,19.445597085,33.5846708786,3.76356593294,2.57353699465,23.5303005447,1106.628652,0.750503018109,0.079012345679
0.847755826459,1.03829783691,5.11023665298,0.644133668237,52.8695378951,35.1119674368,3.25094259418,4.36393343058,17.4870261632,823.483945787,0.927058823529,0.234951456311
0.827963469454,0.876972834604,4.1280439251,0.409592174106,61.8710815442,9.2044141742,3.65594757545,4.34227037319,33.1389192872,590.895957925,0.963167587477,0.23201174743
0.888473000058,0.946520087102,7.28415509762,0.443789671607,52.0891612007,24.5420310398,3.9633556831,2.13490060914,33.7026481217,1088.46102496,0.735655737705,0.00277777777778
0.540325995624,0.870671304156,6.42072176743,0.586863243403,18.3315969436,9.51013935292,0.706958974386,0.89205639371,8.18170169435,409.574665829,1.0,0.357142857143
0.403192955049,1.10234386431,7.16910368276,0.559911297977,27.261425925,48.2789981108,1.27035502723,1.68630214609,38.6737057015,1096.63073096,0.895833333333,0.494117647059
0.245920628431,1.01815137025,8.59186013351,0.550732509787,70.1286045354,35.3873289868,0.268318045096,0.693551734956,11.6685956604,387.282969299,0.9,0.5
0.163372325693,1.08886900905,8.71017056175,0.541431144604,76.8142301111,23.358900273,1.42558722689,4.29885442558,18.86892748,782.497820078,0.948275862069,0.166666666667
0.746499187356,0.941548186088,6.8209945716,0.487973461341,77.9525178891,44.7997326029,3.40966198233,0.121396468709,4.24537549074,757.110731525,0.706018518519,0.0557275541796
0.263348296793,1.07630050537,4.76697357525,0.508452979948,88.3617713864,22.6597002029,0.546346888633,0.0949317590118,39.9330118046,436.56070381,1.0,0.222222222222
0.297994450039,0.831580539839,2.9719801191,0.439300196597,33.3922581792,28.0905379978,1.55442396974,1.64794207805,5.16670342197,230.190617575,0.918918918919,0.423728813559
0.371351873229,0.972823179123,9.9127748098,0.586421866352,3.69910812028,17.0667909235,0.145126930833,3.47326646292,35.0539241606,627.276267081,0.782608695652,0.217391304348
0.324005298537,0.867545344892,3.4380542217,0.404065850464,28.1630063393,8.52267500527,2.35490524975,4.32206461834,18.5580709919,401.171458187,0.827272727273,0.0108695652174
0.797201065238,1.17118015369,6.86166356555,0.467988226567,11.3322450783,34.1309990741,3.12356226155,1.05124442424,10.3693878677,1435.0545292,0.67,0.0726643598616
0.849741993926,0.886966709998,7.42560009036,0.464578978287,17.3001837848,47.2849014043,2.76434081638,3.20155190457,28.1988149303,821.841558338,0.828767123288,0.123188405797
