Culture,Criticality,CriticalityModifier,InitialKnown,InterDependency,Dynamism,Size,Plan,TeamSize,$>cost,$<completion,$>idle
0.412634962545,1.11565149895,6.62495490997,0.427330707047,37.1955821407,47.9820144604,1.59053760045,2.35441243644,14.3188125457,733.975992154,0.923076923077,0.435294117647
0.510916410588,1.0735235534,7.37729910392,0.543428269674,39.1088614593,30.4491885046,2.79374461775,4.17404469836,36.1814758129,1173.32230487,0.811188811189,0.0
0.746133224058,1.08650407468,6.64538536925,0.584015372346,88.184734892,10.7726117563,1.57752932302,4.92991823491,43.9122261307,896.87211318,0.823529411765,0.0869565217391
0.863487827185,1.12017737326,5.79816328891,0.404995110655,94.8633499015,14.7903606587,1.20562799864,1.23057886739,4.43714275609,568.6594676,0.880952380952,0.455882352941
0.7045242796,1.14730869322,5.81622086517,0.58688773378,61.0563490392,4.32278843179,2.25602334095,2.1847196246,28.0439373695,1029.78681758,0.863354037267,0.411016949153
0.818820097305,1.11490816253,7.67181119807,0.623548296703,74.6874696159,48.4636650291,1.1679505332,0.0613700789512,37.8725913075,1017.86108193,0.977272727273,0.156862745098
0.284998977396,0.82287793201,9.08913969756,0.5865712844,66.2475462875,24.1499578691,2.1950079828,0.752279857319,41.2899951235,845.779484103,0.982035928144,0.215311004785
0.496326090442,0.952725300871,7.2677768568,0.632959729331,63.2566396144,24.1726010695,3.83240050258,1.97266895276,8.11321568963,965.875814236,0.90368852459,0.395061728395
0.830148954337,0.827592103676,3.10611192507,0.526463335692,48.9889465563,49.4579968134,0.195294536984,2.32006168342,38.8914931486,245.333936939,0.875,0.5
0.556423546782,1.13200662395,7.74875854436,0.695595004937,23.804577272,35.617004725,2.04379445266,3.59286700235,40.1185315985,1457.6934805,0.923076923077,0.164556962025
0.683238876811,0.988449158115,7.43127417169,0.491586460986,39.3769574282,43.447095175,0.331804071748,4.81972776967,12.6199701384,460.120136166,0.75,0.142857142857
0.335680429914,0.823007991819,9.39215841678,0.482480127207,91.6492727906,23.9441704216,2.34756188588,4.99288607982,41.5230194729,821.613943132,0.905063291139,0.14371257485
0.516875504154,0.928825379727,5.3448321062,0.602107018431,95.5021767314,42.4426093999,1.44426518159,0.363089361171,31.9319624261,607.717411047,0.973684210526,0.0
0.87854397097,0.922789010074,5.47328153783,0.517193714471,49.7619403726,12.0355388135,0.387115750884,2.47839766751,1.06656084034,223.577088984,1.0,0.5
0.295332509055,1.02659843227,3.71089407659,0.450389592847,68.0048956641,20.7013286322,3.68977410423,1.70484633703,2.97475373345,489.741372429,0.922394678492,0.55027027027
0.21498956069,1.03740252629,5.61703345109,0.553698912868,84.4725814044,43.8121939162,1.21936144882,1.56819031991,9.47275975733,628.823627307,0.860465116279,0.486111111111
0.105380264983,0.820062260694,9.58294224022,0.573175471942,64.3888829126,11.379244001,0.341417687397,3.79780435872,17.2091350095,427.09175542,0.740740740741,0.0
0.507090123139,1.17301644728,6.66986351977,0.637378698231,77.4376252647,49.7454134496,1.22878328356,4.46205761532,28.3782854723,1049.59985511,0.979166666667,0.216666666667
0.18536823484,1.07597077277,9.09226859242,0.449136106425,25.6733587138,11.4288020147,1.31535230896,3.74020808297,16.5226095731,819.692265702,0.945945945946,0.503546099291
0.215630996907,0.936101619104,4.28520793248,0.555624987899,93.9955836053,16.5995350136,3.79276166404,0.987860580999,21.2740457602,612.928067756,0.770354906054,0.0
0.101401391627,1.18438827131,3.11193249291,0.459300437045,80.6736665206,25.4372272334,1.95248007593,4.69599543026,23.3864049425,372.927265219,0.97619047619,0.338709677419
0.896383787459,0.887884735919,9.88589377579,0.40175026782,83.6920931092,10.8222604956,3.14836594858,3.83969109257,18.2414918935,1279.55751181,0.959367945824,0.48296836983
0.440761294118,0.894540313607,6.78548613015,0.582004047275,93.6197579407,7.55752987333,1.46756666869,4.47108399631,17.7951615506,417.927825088,0.976744186047,0.391304347826
0.601748822224,1.11757071561,9.68510326252,0.517216581289,67.76180602,36.4027672986,1.41899302834,0.12848853686,41.2101937128,1069.30833293,0.756756756757,0.0967741935484
0.22415616427,0.995814704171,7.05295487867,0.40597944565,11.624138753,9.40963149635,2.53671749144,4.56713465487,30.7953788061,1053.05155265,0.615384615385,0.0
0.150120368845,0.870105557608,2.16808824146,0.532561409174,27.9608947438,30.5745716363,2.51776916066,2.01162485186,18.0737600748,313.90121035,0.918918918919,0.492537313433
0.736395064235,0.995456529929,9.76459178697,0.459267493825,92.0036623944,35.0856842453,1.95778285182,0.0756593516847,4.42103973975,792.451673693,0.854545454545,0.41975308642
0.45441715187,0.861349361244,9.13392691197,0.444444582781,60.0519604857,26.4621694746,2.58834554911,2.25856447947,31.5714644008,1119.77422731,0.71875,0.010752688172
0.65986759098,0.825806750609,4.09222438517,0.657795688642,81.7565137474,20.3163396295,1.18308781892,0.203704560782,3.49520344273,248.217416713,0.692307692308,0.1
0.712852290007,1.01629842951,5.94181837997,0.468341026076,18.5968894607,4.10003134568,1.5151278345,3.84067469741,4.58857169917,467.550320093,0.898305084746,0.27397260274
0.689449516409,0.9441439002,3.94325148376,0.670934748609,12.566776419,11.6244788499,0.881103776426,0.39493748912,4.34817725715,241.884012382,0.466666666667,0.0
0.353391000895,0.841167406623,3.41041417789,0.604448854219,7.06863562297,7.66422449069,0.46206819104,2.87353516389,35.9617215225,215.189040114,1.0,0.631578947368
0.606562779218,1.03894778784,4.49605744237,0.612267525621,53.562364658,4.38067780753,0.583927943801,0.781336730749,41.14299516,325.569984268,0.933333333333,0.461538461538
0.222252335619,1.18712562824,5.87627477297,0.549733774368,31.026470567,5.54174323161,0.551324140371,4.11124162254,30.2804696822,529.322889393,0.9,0.55
0.28707266377,1.03335040854,4.95360945669,0.416144682603,72.4607632137,41.6020699608,3.48796355538,3.61383292035,17.410954888,813.977324692,0.974,0.440229885057
0.280842507231,0.862269571543,5.49348510693,0.659949391128,64.1239123198,6.85464954867,1.38402962893,4.23147216197,29.8830912291,425.915976386,1.0,0.207547169811
0.193910976376,1.18523828229,4.15396788611,0.632952665449,56.8120719206,16.1324398792,1.47263697491,2.7114768322,7.97780604935,523.341541888,0.647058823529,0.0
0.53370867787,1.12962742034,3.756241866,0.637777680246,84.9884831272,19.6026207327,3.04864368031,1.41974284236,3.63984520566,622.406666549,0.908256880734,0.522891566265
0.165802950219,1.13940986234,3.68715355504,0.550342610378,15.7807806883,3.1589825554,1.16357358981,3.75859746957,11.4638955865,518.737158041,0.969696969697,0.555555555556
0.107656592105,0.891768177866,9.28334837144,0.636961752643,50.282926648,44.2814763181,0.752749590647,0.723139529248,11.5958456901,408.490636214,0.916666666667,0.0
0.180297181129,1.10752632988,7.51234536946,0.629687178819,41.6611394245,8.10726686027,3.61257541975,2.24698399697,11.1613486717,1380.23484689,0.886554621849,0.102127659574
0.534588526981,0.898371843786,2.22798002184,0.55386040126,44.0174431896,22.6267724412,0.746891716734,4.64319867213,22.9761568325,93.4730268352,0.785714285714,0.0
0.101680974548,0.924170265676,8.95190536758,0.495706613408,81.9255702134,7.89021855852,2.59272315778,3.60491944212,30.3439734417,985.518097166,0.856164383562,0.0
0.62139678825,1.05633385022,7.53532565741,0.502723389095,8.5605065682,41.0550920648,3.79266512551,0.808117899872,8.89764126678,1361.32441778,0.83606557377,0.105263157895
0.574594401986,1.0618332669,3.55729071491,0.521088907269,75.3479600485,23.3249337037,3.14352197616,1.41071774598,10.4484022261,549.408210493,0.932790224033,0.516367476241
0.719648809235,0.993554616935,7.39499499093,0.563432064481,98.3481702534,26.6136757205,1.35030761668,0.149814862678,13.9481240769,584.856152337,0.972222222222,0.453125
0.807616253092,0.912228623002,4.09758490624,0.533510881509,52.1194239798,1.44815791415,0.36042436728,1.98619088923,1.90871602742,223.122408578,0.785714285714,0.0
0.100358027379,0.865827388953,8.82458108446,0.584548355474,48.1714283203,30.0572469436,0.187401842378,4.46443385612,36.6735549721,473.112406451,0.4375,0.0
0.56250327587,0.84895531795,5.70121700317,0.414241240182,73.7837365659,41.5358920657,2.04049485497,2.97597008659,10.3138376927,515.3641518,0.700729927007,0.0103092783505
0.571491886862,1.12403378262,9.35530104574,0.409729656156,9.41917789428,4.59494508871,1.57889867076,4.06846155602,32.107758599,1518.10093554,1.0,0.239130434783
0.461594272039,1.02642663358,3.4204070715,0.424305234784,94.9509528954,14.8863744331,3.06741484968,4.44833536706,17.9672181508,510.009121214,0.869402985075,0.263823064771
0.330455451431,0.859727812491,8.07170970139,0.437633073808,10.946446472,28.0768860766,2.97627076426,0.897844988428,19.9115249849,837.731734179,0.836538461538,0.0333333333333
0.399179041638,1.17917581933,7.73153599069,0.480187350409,94.101222912,16.7831793181,3.89707778271,1.38668653764,42.3961409818,1961.07525727,0.914933837429,0.5296404276
0.303792622426,1.18482591401,9.25777284454,0.468376631834,12.9591622349,3.683009041,0.566796883175,3.13093043924,11.7051131732,988.977319958,0.9,0.571428571429
0.867511350886,0.866993445955,9.11121612155,0.592526734891,43.974401035,7.59205933779,2.29933009598,2.6629723106,14.598545884,912.582938726,0.931623931624,0.232394366197
0.458944519359,1.01026649081,5.54319020587,0.402123245457,1.14331663712,6.97245159214,2.10805570065,0.0551865612142,41.9042184342,825.057454297,0.967532467532,0.404
0.101262260877,0.919343218513,8.25914650679,0.502510641589,94.3559595809,37.7527156166,1.59439014086,0.604353759267,3.94192691602,555.736605653,0.840909090909,0.44776119403
0.527025869812,1.03021900464,2.02314596998,0.614300447139,73.6210473151,15.1576839028,1.45925704118,4.86581673787,25.4816322609,254.13250751,0.965517241379,0.125
0.144675021879,0.932318247442,7.13234611266,0.632269221036,72.0134642684,11.5883473326,3.65095379964,3.88401535139,38.4409059881,1152.35176317,0.964912280702,0.453038674033
0.808677531878,1.01123723243,5.75046956545,0.536610500254,66.4919635041,12.8390485597,2.14467660054,3.54739430081,12.7164583735,776.244225196,0.984375,0.405660377358
0.619915362303,1.15251467977,2.4219780704,0.50873530734,40.8247340182,12.7468817299,1.49817278328,1.25904477012,11.5849544238,198.511100873,0.845070422535,0.0769230769231
0.418584251755,1.10094024844,9.65112546876,0.41220945747,53.2495750816,41.3693466103,1.4857720503,0.157790633305,24.0384691069,1265.08902794,0.935483870968,0.216216216216
0.756353734855,1.01075066825,8.86951998186,0.687921075573,43.6477415125,2.66935875644,1.66948350627,3.25436245184,4.86782453968,570.518505391,0.713114754098,0.0
0.152370876339,1.05343315369,3.65947389839,0.678149186789,38.3801495926,32.5875001563,0.58170396529,0.303589315221,41.4586375821,263.862062249,1.0,0.166666666667
0.100788664418,1.09941403356,3.56336752152,0.659274942121,67.577402365,48.7912584179,1.0726323369,2.11397134968,15.3963299197,368.752694413,0.916666666667,0.131578947368
